window_size,horizon,sell_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,true_positives,false_positives,total_samples,sell_samples,sell_pct
15,9,0.025,xgboost,200,5,0.45,0.4401191771030426,True,0.7599077005576425,0.5106382978723404,0.00027072452651408333,0.0005411621457079077,0.5496961257288678,0.26896591512023293,24,23,1846162,454794,24.634566197332628
30,12,0.02,xgboost,100,15,0.45,0.7009421586990356,True,0.7065909072247905,0.453125,0.00027053248255531925,0.0005407421219466716,0.5480275810851323,0.3247035863935046,29,35,1826832,550114,30.11300437040735
15,12,0.03,random_forest,200,15,0.45,0.5890062441435606,True,0.7659391224511352,0.45098039215686275,0.00026614825615033907,0.0005319825602238952,0.5491735328949536,0.26151226726630294,23,28,1846162,443601,24.028281375090593
15,12,0.015,random_forest,200,15,0.5,0.582721418330086,True,0.6687105432071347,0.5,0.00026160247868348553,0.0005229313570885797,0.5452173779004528,0.36133994321135626,32,32,1846162,627091,33.96727914451711
15,12,0.015,xgboost,100,5,0.5,0.4579702317714691,True,0.6687132515241053,0.5079365079365079,0.00026160247868348553,0.000522935629892308,0.5460370945826627,0.361828049641957,32,31,1846162,627091,33.96727914451711
20,9,0.02,xgboost,100,5,0.45,0.44740578532218933,True,0.7249169037932094,0.45614035087719296,0.0002568890733220697,0.0005134889599873603,0.5519263137166339,0.3073758616614616,26,31,1839733,519163,28.219475326039156
15,12,0.02,xgboost,200,15,0.45,0.7019830346107483,True,0.7045605349467681,0.4666666666666667,0.00025668762948974165,0.0005130930347620531,0.5311774307799442,0.3152967472064746,28,32,1846162,559995,30.332928529565663
15,9,0.02,xgboost,100,15,0.5,0.6443526148796082,True,0.7249974948068022,0.52,0.000256051683047409,0.000511851326876132,0.5336734340706346,0.29573534549211117,26,24,1846162,520900,28.215292049126784
15,9,0.02,xgboost,100,15,0.45,0.6443526148796082,True,0.7249974948068022,0.52,0.000256051683047409,0.000511851326876132,0.5336734340706346,0.29573534549211117,26,24,1846162,520900,28.215292049126784
15,9,0.02,random_forest,100,5,0.5,0.5521959308265394,True,0.7249947864898316,0.5098039215686274,0.000256051683047409,0.0005118462886222476,0.5379756512114822,0.298097951131598,26,25,1846162,520900,28.215292049126784
20,6,0.015,random_forest,100,15,0.45,0.5959479134587824,True,0.7116106395758085,0.4576271186440678,0.000254460120444457,0.0005086374168754592,0.5477832014934132,0.317642396612322,27,32,1839733,544756,29.6106011035297
15,6,0.015,xgboost,100,10,0.45,0.5667641162872314,True,0.711843199280671,0.4576271186440678,0.0002537784795849312,0.0005072756479507003,0.5400576566392761,0.31363647802574063,27,32,1846162,546205,29.585973495283728
15,12,0.015,random_forest,100,10,0.5,0.5704740677345731,True,0.6687105432071347,0.5,0.00025342740122462663,0.0005065980308044287,0.5436120549482294,0.36052839290405675,31,31,1846162,627091,33.96727914451711
15,12,0.015,random_forest,100,15,0.45,0.5873701923424115,True,0.6686970016222819,0.4626865671641791,0.00025342740122462663,0.0005065773347495711,0.5441931695240928,0.36062835563432377,31,36,1846162,627091,33.96727914451711
10,6,0.015,random_forest,200,15,0.5,0.5763648979719743,True,0.7115951417004048,0.5094339622641509,0.0002526788638809602,0.0005051071949713772,0.5334763581406848,0.30913528289560394,27,26,1852497,548533,29.6104663057484
30,12,0.025,random_forest,200,10,0.45,0.5781245730069926,True,0.7391992161306303,0.47058823529411764,0.0002518759510940862,0.0005034824200721658,0.5554423678386439,0.29257845680068273,24,27,1826832,489397,26.78938183697242
30,12,0.02,xgboost,200,15,0.45,0.7525830268859863,True,0.7065909072247905,0.45,0.0002518750699652972,0.0005034683374356679,0.5450976593564901,0.32270636729372054,27,33,1826832,550114,30.11300437040735
15,9,0.015,random_forest,200,10,0.45,0.5735587952584248,True,0.6849685699815563,0.453125,0.0002493251027391372,0.0004983759817147571,0.5414428007916023,0.34230911631383204,29,35,1846162,596128,32.2901240519521
30,6,0.02,random_forest,200,5,0.45,0.5491472812458057,True,0.7576327363992916,0.4583333333333333,0.0002484500107285232,0.0004966308114270235,0.5479398913790902,0.2695918142608374,22,26,1826832,455341,24.92517100641986
15,12,0.015,xgboost,100,15,0.5,0.6854338645935059,True,0.668715959841076,0.5172413793103449,0.00024525232376576767,0.0004902721827734698,0.532193522708894,0.3511349505877919,30,28,1846162,627091,33.96727914451711
30,9,0.015,random_forest,100,15,0.45,0.5989892426813751,True,0.6864057235601464,0.45901639344262296,0.0002443878085396083,0.0004885155234531068,0.5521509953269526,0.3477217363297098,28,33,1826832,587045,32.13459146763359
10,12,0.03,xgboost,200,10,0.45,0.5417840480804443,True,0.7658839406207827,0.45652173913043476,0.00024211400110680687,0.0004839713304602337,0.5352344120113963,0.25314561188571016,21,25,1852497,445120,24.028109087356146
20,9,0.015,xgboost,100,10,0.5,0.5983051061630249,True,0.6849057065283859,0.5,0.0002415083924166365,0.0004827835922547718,0.5476984838536652,0.34600372729043516,28,28,1839733,594146,32.29522979693249
20,12,0.02,xgboost,200,10,0.45,0.6389683485031128,True,0.7046612691501766,0.45614035087719296,0.00023926967532945595,0.000478288463130398,0.5489785348170926,0.32609282931499045,26,31,1839733,557719,30.31521421858498
10,12,0.02,random_forest,200,5,0.5,0.5380946285771889,True,0.7045317139001349,0.52,0.00023750148438427741,0.0004747861179843503,0.5320333160178259,0.3156937341112009,26,24,1852497,561956,30.335055873234886
20,9,0.02,random_forest,200,5,0.45,0.5543804260217621,True,0.7249196215759335,0.46153846153846156,0.00023712837537421822,0.00047401321311831566,0.5430910999235583,0.3010566286645931,24,28,1839733,519163,28.219475326039156
30,12,0.03,random_forest,100,5,0.45,0.5511176072931745,True,0.7677704883035413,0.46511627906976744,0.0002357211889776772,0.0004712035717230737,0.5499061007797765,0.25932261623121994,20,23,1826832,435410,23.83415661648143
20,6,0.015,random_forest,100,10,0.45,0.5785361964489827,True,0.7116106395758085,0.45454545454545453,0.0002356112226337565,0.00047097831615832406,0.5476949693377298,0.3170381696119774,25,30,1839733,544756,29.6106011035297
30,12,0.02,xgboost,200,15,0.5,0.7631979584693909,True,0.7066073290691277,0.5,0.0002332176573752752,0.00046621785427894744,0.5450976593564901,0.32270636729372054,25,25,1826832,550114,30.11300437040735
20,12,0.03,xgboost,100,15,0.5,0.6437917351722717,True,0.7660559808885519,0.5,0.00023234470660672173,0.0004644735772593737,0.5423805281335048,0.2564001770063025,20,20,1839733,441791,24.013865055418368
10,12,0.03,xgboost,100,10,0.45,0.5039054751396179,True,0.7658839406207827,0.45454545454545453,0.0002305847629588637,0.0004609356994699239,0.5386530828433922,0.25528041461915496,20,24,1852497,445120,24.028109087356146
30,9,0.02,random_forest,100,15,0.5,0.6049062563171109,True,0.7263545968847761,0.5,0.00023004370830457787,0.0004598758335249483,0.5540461153777946,0.3070686650952346,23,23,1826832,512809,28.07094467362078
10,12,0.015,random_forest,100,15,0.45,0.5830369004677938,True,0.668634278002699,0.45901639344262296,0.00022807617744326604,0.00045592581435677823,0.5343906100594599,0.3542835943819703,28,33,1852497,629336,33.97230872708566
20,9,0.025,xgboost,200,10,0.45,0.6042146682739258,True,0.7598540007120591,0.46511627906976744,0.00022635188664297517,0.00045248356919039376,0.5478667477579215,0.26777419804866565,20,23,1839733,453265,24.63754251296248
15,6,0.015,random_forest,200,10,0.45,0.5718964607902616,True,0.711843199280671,0.4528301886792453,0.00022558087074216106,0.00045093710366856125,0.5396721142909413,0.31272203224122175,24,29,1846162,546205,29.585973495283728
30,12,0.03,xgboost,200,15,0.45,0.7160714864730835,True,0.7677732252775976,0.475,0.00022393512952879335,0.0004476592135334449,0.5461791148515251,0.25990896533554514,19,21,1826832,435410,23.83415661648143
15,9,0.015,xgboost,200,15,0.45,0.7338250875473022,True,0.6849739866154976,0.4642857142857143,0.00022353285073164022,0.0004468505628598436,0.5310551071391891,0.3345934684225795,26,30,1846162,596128,32.2901240519521
15,6,0.02,xgboost,200,15,0.45,0.6732007265090942,True,0.7567362613850874,0.46511627906976744,0.00022267251553140797,0.00044513192597456073,0.529823932850337,0.2607190033548613,20,23,1846162,461752,25.01145619940179
20,12,0.015,random_forest,100,15,0.45,0.5894361442247423,True,0.6688245861496357,0.4576271186440678,0.0002215839146491588,0.00044295335044992575,0.5480845550142031,0.36290889683751126,27,32,1839733,624545,33.94758913385801
10,12,0.015,random_forest,200,15,0.45,0.5798744500839678,True,0.6686315789473685,0.45,0.0002199305996774351,0.00043964632895315326,0.5357721050003237,0.3551980080133537,27,33,1852497,629336,33.97230872708566
20,9,0.02,xgboost,100,5,0.5,0.46022695302963257,True,0.7249304927068301,0.5,0.0002173676774263667,0.0004345464421510049,0.5519263137166339,0.3073758616614616,22,22,1839733,519163,28.219475326039156
20,9,0.02,random_forest,200,5,0.5,0.5545357597306729,True,0.7249304927068301,0.5,0.0002173676774263667,0.0004345464421510049,0.5430910999235583,0.3010566286645931,22,22,1839733,519163,28.219475326039156
30,12,0.015,xgboost,100,15,0.5,0.7407870888710022,True,0.6708131823618444,0.5416666666666666,0.0002161658823725037,0.00043215930056679356,0.5472555729153951,0.3615562669551492,26,22,1826832,616358,33.739172512852846
20,9,0.025,xgboost,200,10,0.5,0.6192532777786255,True,0.7598648718429556,0.5135135135135135,0.0002150342923108264,0.0004298885683579388,0.5478667477579215,0.26777419804866565,19,18,1839733,453265,24.63754251296248
30,12,0.03,xgboost,200,15,0.5,0.7191431522369385,True,0.7677786992257101,0.5,0.00021214907007990948,0.0004241181876016117,0.5461791148515251,0.25990896533554514,18,18,1826832,435410,23.83415661648143
20,6,0.02,random_forest,100,10,0.45,0.5784669926667195,True,0.7565247168749847,0.4634146341463415,0.0002120938124420928,0.00042399357315004907,0.5518237932782459,0.271970901386821,19,22,1839733,460574,25.034828423472323
20,6,0.02,random_forest,100,5,0.45,0.5507490146351033,True,0.7565219990922606,0.4523809523809524,0.0002120938124420928,0.00042398884239888424,0.5467236993716557,0.26851886141671133,19,23,1839733,460574,25.034828423472323
20,6,0.015,random_forest,200,10,0.5,0.5783545406065649,True,0.7116242284894292,0.5,0.0002073378759177057,0.0004145038671326695,0.548134411406784,0.3172980513335481,22,22,1839733,544756,29.6106011035297
20,9,0.015,xgboost,200,15,0.5,0.7405574917793274,True,0.6849057065283859,0.5,0.00020700719349997412,0.00041384305002327865,0.5378008934256652,0.3391631212070437,24,24,1839733,594146,32.29522979693249
15,9,0.015,xgboost,200,15,0.5,0.7403549551963806,True,0.6849875282003505,0.5106382978723404,0.0002063380160599756,0.0004125093459148684,0.5310551071391891,0.3345934684225795,24,23,1846162,596128,32.2901240519521
20,12,0.015,random_forest,200,15,0.5,0.5848969390528744,True,0.6688381750632564,0.5,0.0002051702913418137,0.00041017227235438887,0.5492761565409815,0.36333663423214174,25,25,1839733,624545,33.94758913385801
15,12,0.015,random_forest,100,5,0.5,0.5487784898020913,True,0.6687132515241053,0.5102040816326531,0.00020437693647147308,0.00040859020037263425,0.5382446799312701,0.35748344217996475,25,24,1846162,627091,33.96727914451711
20,9,0.025,random_forest,200,10,0.45,0.5782958467679508,True,0.7598512829293349,0.45,0.00020371669797867765,0.00040724903278354713,0.5527094278044441,0.27016073707691884,18,22,1839733,453265,24.63754251296248
20,9,0.025,random_forest,200,15,0.45,0.5928357050218953,True,0.7598512829293349,0.45,0.00020371669797867765,0.00040724903278354713,0.553719529443734,0.2708171947192982,18,22,1839733,453265,24.63754251296248
30,6,0.02,random_forest,100,15,0.45,0.6192588990677863,True,0.7576354733733479,0.46153846153846156,0.00020327728150515534,0.00040637558134284555,0.5557370661359091,0.2762949208100319,18,21,1826832,455341,24.92517100641986
30,6,0.025,random_forest,200,15,0.45,0.6200840530119622,True,0.7946366256394256,0.46875,0.00019991736748810492,0.0003996642820031174,0.5583818563781617,0.23751159179917275,15,17,1826832,384467,21.045558650165972
20,9,0.015,xgboost,200,10,0.45,0.6637671589851379,True,0.6848948353974893,0.46,0.00019838189377080853,0.0003965927509742387,0.5459069868289568,0.34460782954640234,23,27,1839733,594146,32.29522979693249
20,6,0.015,xgboost,100,10,0.45,0.5658136010169983,True,0.7116160751412568,0.4666666666666667,0.00019791342701235546,0.00039565905494008593,0.5487661871532692,0.32013593767541487,21,24,1839733,544756,29.6106011035297
15,9,0.015,random_forest,200,15,0.45,0.5913907566431778,True,0.684971278298527,0.45098039215686275,0.00019774059872414328,0.0003953078674859279,0.5430328507711738,0.3438449154135402,23,28,1846162,596128,32.2901240519521
20,9,0.02,random_forest,100,5,0.45,0.5539411249559628,True,0.7249304927068301,0.5,0.0001976069794785152,0.00039505782658936703,0.5429609106683096,0.30105975722457906,20,20,1839733,519163,28.219475326039156
20,9,0.02,random_forest,100,5,0.5,0.5539411249559628,True,0.7249304927068301,0.5,0.0001976069794785152,0.00039505782658936703,0.5429609106683096,0.30105975722457906,20,20,1839733,519163,28.219475326039156
15,9,0.03,xgboost,100,10,0.45,0.5299544930458069,True,0.7904845991555468,0.45454545454545453,0.00019390617526532828,0.0003876469828143171,0.5468165198058249,0.23511772032040806,15,18,1846162,396901,21.498709214034303
15,9,0.025,xgboost,100,5,0.5,0.4422774016857147,True,0.7599077005576425,0.5151515151515151,0.00019176320628080902,0.00038338369942717964,0.5493020276019575,0.26853582552451466,17,16,1846162,454794,24.634566197332628
10,9,0.025,xgboost,100,15,0.45,0.6139726042747498,True,0.7599001349527665,0.5,0.00019110356689186912,0.00038206110730298567,0.5288512346355052,0.2552072746833411,17,17,1852497,456265,24.629729494838585
10,9,0.025,xgboost,100,15,0.5,0.6139726042747498,True,0.7599001349527665,0.5,0.00019110356689186912,0.00038206110730298567,0.5288512346355052,0.2552072746833411,17,17,1852497,456265,24.629729494838585
30,6,0.015,random_forest,200,10,0.45,0.5852927188432177,True,0.7128695257097658,0.46511627906976744,0.0001906486821409847,0.00038114113656286924,0.551817823110476,0.3207936646453562,20,23,1826832,538684,29.48733107368384
30,12,0.03,random_forest,200,5,0.45,0.5502841159907426,True,0.7677732252775976,0.47058823529411764,0.00018857695118214176,0.00037700282752120643,0.5501341468353812,0.25933691667354597,16,18,1826832,435410,23.83415661648143
20,6,0.015,random_forest,200,15,0.45,0.5946299625654413,True,0.7116215107067051,0.4878048780487805,0.0001884889781070052,0.00037683234728869125,0.5494945433808579,0.3187612914329119,20,21,1839733,544756,29.6106011035297
15,6,0.015,random_forest,200,15,0.5,0.5921292332193946,True,0.7118594491824946,0.5128205128205128,0.0001879840589518009,0.0003758303501799288,0.541392158524821,0.3144192541077471,20,19,1846162,546205,29.585973495283728
20,9,0.02,xgboost,100,15,0.45,0.6652927398681641,True,0.7249223393586577,0.4634146341463415,0.00018772663050458941,0.00037530122861770634,0.538366517484154,0.29876275600991975,19,22,1839733,519163,28.219475326039156
30,6,0.025,random_forest,200,15,0.5,0.6229040930336157,True,0.7946475735356504,0.5384615384615384,0.00018658954298889793,0.0003730498154735734,0.5583818563781617,0.23751159179917275,14,12,1826832,384467,21.045558650165972
30,12,0.02,xgboost,100,5,0.45,0.4813111424446106,True,0.7066045920950715,0.4878048780487805,0.00018657412590022016,0.00037300558575864676,0.5580745096344548,0.33059853329277566,20,21,1826832,550114,30.11300437040735
15,12,0.02,random_forest,100,15,0.45,0.5917849090205795,True,0.7045605349467681,0.45454545454545453,0.0001833483067783869,0.0003665487601488188,0.545624327473957,0.3244630367680862,20,24,1846162,559995,30.332928529565663
30,6,0.015,random_forest,200,10,0.5,0.5871906871895566,True,0.7128804736059907,0.5135135135135135,0.00018111624803393548,0.00036210478168893296,0.551817823110476,0.3207936646453562,19,18,1826832,538684,29.48733107368384
15,9,0.03,xgboost,100,15,0.45,0.6118887662887573,True,0.790490015789488,0.4827586206896552,0.0001809790969143064,0.0003618225518827695,0.534304562809756,0.2276211613539227,14,15,1846162,396901,21.498709214034303
20,12,0.015,random_forest,100,15,0.5,0.5916332028856945,True,0.6688517639768771,0.5641025641025641,0.00018054985638079607,0.0003609841741256389,0.5480845550142031,0.36290889683751126,22,17,1839733,624545,33.94758913385801
10,12,0.015,random_forest,200,15,0.5,0.5828743928790648,True,0.6686477732793522,0.5,0.00017920271084828046,0.0003582770132725348,0.5357721050003237,0.3551980080133537,22,22,1852497,629336,33.97230872708566
20,6,0.015,xgboost,100,10,0.5,0.5773177146911621,True,0.7116269462721533,0.5135135135135135,0.00017906452920165493,0.0003580042206813386,0.5487661871532692,0.32013593767541487,19,18,1839733,544756,29.6106011035297
20,6,0.015,random_forest,200,5,0.45,0.5528824642976516,True,0.7116133573585326,0.4523809523809524,0.00017906452920165493,0.000357987357393852,0.5416471010730624,0.3132895068426382,19,23,1839733,544756,29.6106011035297
