window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,min_recall,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
21,9,0.005,random_forest,200,12,0.52,0.1,0.5458681661179338,False,0.5571311013551585,0.520128617363344,0.03691027080309959,0.06892907668445004,0.5355147703911607,0.47362952331054664,0.520128617363344,4044,3731,1233432,554941,44.991616886865266
21,9,0.005,random_forest,200,12,0.52,0.05,0.5458681661179338,False,0.5571311013551585,0.520128617363344,0.03691027080309959,0.06892907668445004,0.5355147703911607,0.47362952331054664,0.520128617363344,4044,3731,1233432,554941,44.991616886865266
30,6,0.005,random_forest,100,8,0.52,0.05,0.5435946562246043,False,0.5710596950388748,0.520180002812544,0.03508156297420334,0.06573020230828691,0.5371435797746262,0.461272795504324,0.520180002812544,3699,3412,1225726,533363,43.51404800093985
30,6,0.005,random_forest,100,8,0.52,0.1,0.5435946562246042,False,0.5710596950388748,0.520180002812544,0.03508156297420334,0.06573020230828691,0.5371435797746262,0.461272795504324,0.520180002812544,3699,3412,1225726,533363,43.51404800093985
30,6,0.005,random_forest,100,12,0.52,0.1,0.5489878848284949,False,0.5710474574335294,0.5200395145357042,0.03494878603945372,0.06549597426372572,0.54049314936828,0.46368388208746536,0.5200395145357042,3685,3401,1225726,533363,43.51404800093985
30,6,0.005,random_forest,100,12,0.52,0.05,0.5489878848284949,False,0.5710474574335294,0.5200395145357042,0.03494878603945372,0.06549597426372572,0.54049314936828,0.46368388208746536,0.5200395145357042,3685,3401,1225726,533363,43.51404800093985
30,6,0.005,random_forest,200,8,0.52,0.1,0.5436745291292249,False,0.5710637742406566,0.5203389830508475,0.03493930197268589,0.06548169214361892,0.5373947014423981,0.4613525820034575,0.5203389830508475,3684,3396,1225726,533363,43.51404800093985
30,6,0.005,random_forest,200,8,0.52,0.05,0.5436745291292249,False,0.5710637742406566,0.5203389830508475,0.03493930197268589,0.06548169214361892,0.5373947014423981,0.4613525820034575,0.5203389830508475,3684,3396,1225726,533363,43.51404800093985
30,6,0.01,random_forest,100,12,0.48,0.1,0.5609813270038487,False,0.631309505355992,0.48007743184384577,0.03301677465163753,0.061784398193802874,0.5453045601543802,0.40517171132054414,0.48007743184384577,2976,3223,1225726,454916,37.11400427175405
30,6,0.01,random_forest,100,12,0.48,0.05,0.5609813270038488,False,0.631309505355992,0.48007743184384577,0.03301677465163753,0.061784398193802874,0.5453045601543802,0.40517171132054414,0.48007743184384577,2976,3223,1225726,454916,37.11400427175405
21,9,0.01,xgboost,100,8,0.48,0.05,0.8173211216926575,False,0.6068215998410942,0.4800244910454615,0.03241980337223847,0.06073752711496746,0.5379373889617706,0.4233759845414499,0.4800244910454615,3136,3397,1233432,489437,39.6809066085524
21,9,0.01,xgboost,100,8,0.48,0.1,0.8173211216926575,False,0.6068215998410942,0.4800244910454615,0.03241980337223847,0.06073752711496746,0.5379373889617706,0.4233759845414499,0.4800244910454615,3136,3397,1233432,489437,39.6809066085524
30,9,0.01,xgboost,100,8,0.48,0.1,0.8232599496841431,False,0.6055942173235541,0.4800185873605948,0.032137634943844695,0.06024201778684939,0.5429274932214626,0.42803203944765383,0.4800185873605948,3099,3357,1225726,487954,39.80938643709932
30,9,0.01,xgboost,100,8,0.48,0.05,0.8232599496841431,False,0.6055942173235541,0.4800185873605948,0.032137634943844695,0.06024201778684939,0.5429274932214626,0.42803203944765383,0.4800185873605948,3099,3357,1225726,487954,39.80938643709932
15,6,0.005,xgboost,200,12,0.48,0.05,0.8464745879173279,False,0.5697912881999112,0.4800235017626322,0.030744625805541183,0.05778803391598808,0.5257162651966665,0.44913377136721966,0.4800235017626322,3268,3540,1238546,537711,43.414697556651106
15,6,0.005,xgboost,200,12,0.48,0.1,0.8464745879173279,False,0.5697912881999112,0.4800235017626322,0.030744625805541183,0.05778803391598808,0.5257162651966665,0.44913377136721966,0.4800235017626322,3268,3540,1238546,537711,43.414697556651106
21,9,0.005,random_forest,100,12,0.52,0.1,0.5524575688131407,False,0.5568676095619145,0.5200387847446671,0.02937122933837153,0.05560211142884295,0.5352028669481819,0.47311079937841616,0.5200387847446671,3218,2970,1233432,554941,44.991616886865266
21,9,0.005,random_forest,100,12,0.52,0.05,0.5524575688131407,False,0.5568676095619145,0.5200387847446671,0.02937122933837153,0.05560211142884295,0.5352028669481819,0.47311079937841616,0.5200387847446671,3218,2970,1233432,554941,44.991616886865266
30,6,0.01,random_forest,200,12,0.48,0.05,0.5641560265778306,False,0.6314441190147911,0.48002240477968633,0.028523564391586046,0.05384744271771457,0.5462257363761613,0.4059797403046618,0.48002240477968633,2571,2785,1225726,454916,37.11400427175405
30,6,0.01,random_forest,200,12,0.48,0.1,0.5641560265778306,False,0.6314441190147911,0.48002240477968633,0.028523564391586046,0.05384744271771457,0.5462257363761613,0.4059797403046618,0.48002240477968633,2571,2785,1225726,454916,37.11400427175405
15,6,0.005,xgboost,100,12,0.48,0.1,0.8413658142089844,False,0.5698922126680392,0.4801606425702811,0.028119855120184393,0.05312833274084607,0.5259921908039664,0.4494880663926224,0.4801606425702811,2989,3236,1238546,537711,43.414697556651106
15,6,0.005,xgboost,100,12,0.48,0.05,0.8413658142089844,False,0.5698922126680392,0.4801606425702811,0.028119855120184393,0.05312833274084607,0.5259921908039664,0.4494880663926224,0.4801606425702811,2989,3236,1238546,537711,43.414697556651106
30,9,0.01,xgboost,100,12,0.48,0.1,0.8375996351242065,False,0.6057533061930441,0.48002189381499727,0.027284323180785865,0.051633794524580515,0.5329397736729098,0.4212815637684193,0.48002189381499727,2631,2850,1225726,487954,39.80938643709932
30,9,0.01,xgboost,100,12,0.48,0.05,0.8375996351242065,False,0.6057533061930441,0.48002189381499727,0.027284323180785865,0.051633794524580515,0.5329397736729098,0.4212815637684193,0.48002189381499727,2631,2850,1225726,487954,39.80938643709932
21,6,0.005,random_forest,100,12,0.52,0.05,0.5510866923451968,False,0.5720285219731887,0.5201014125316914,0.02714632740058792,0.05159945741517621,0.5357816715556369,0.45833030935586805,0.5201014125316914,2872,2650,1233432,535195,43.390717931754644
21,6,0.005,random_forest,100,12,0.52,0.1,0.5510866923451968,False,0.5720285219731887,0.5201014125316914,0.02714632740058792,0.05159945741517621,0.5357816715556369,0.45833030935586805,0.5201014125316914,2872,2650,1233432,535195,43.390717931754644
21,9,0.01,random_forest,100,12,0.48,0.05,0.5577310173520891,False,0.607008070956313,0.4804153762069594,0.02726116756779109,0.051594599882606146,0.5397586104534915,0.4240629807461143,0.4804153762069594,2637,2852,1233432,489437,39.6809066085524
21,9,0.01,random_forest,100,12,0.48,0.1,0.5577310173520891,False,0.607008070956313,0.4804153762069594,0.02726116756779109,0.051594599882606146,0.5397586104534915,0.4240629807461143,0.4804153762069594,2637,2852,1233432,489437,39.6809066085524
21,9,0.005,xgboost,100,8,0.52,0.05,0.8464862108230591,False,0.5567824814440971,0.5201777777777777,0.026706096036070572,0.050803903184359483,0.5327158238304525,0.47097197157574344,0.5201777777777777,2926,2699,1233432,554941,44.991616886865266
21,9,0.005,xgboost,100,8,0.52,0.1,0.8464862108230591,False,0.5567824814440971,0.5201777777777777,0.026706096036070572,0.050803903184359483,0.5327158238304525,0.47097197157574344,0.5201777777777777,2926,2699,1233432,554941,44.991616886865266
21,9,0.005,random_forest,200,8,0.52,0.05,0.548777331352778,False,0.5567581591247208,0.5202269815119898,0.02593941385321687,0.04941491488880775,0.5340210390275559,0.4722813303171825,0.5202269815119898,2842,2621,1233432,554941,44.991616886865266
21,9,0.005,random_forest,200,8,0.52,0.1,0.548777331352778,False,0.5567581591247208,0.5202269815119898,0.02593941385321687,0.04941491488880775,0.5340210390275559,0.4722813303171825,0.5202269815119898,2842,2621,1233432,554941,44.991616886865266
21,6,0.005,random_forest,200,12,0.52,0.05,0.5523167820643834,False,0.5719677161747477,0.5202425190690397,0.025142489862661512,0.04796681994409882,0.5358661221133806,0.45860162094539675,0.5202425190690397,2660,2453,1233432,535195,43.390717931754644
21,6,0.005,random_forest,200,12,0.52,0.1,0.5523167820643834,False,0.5719677161747477,0.5202425190690397,0.025142489862661512,0.04796681994409882,0.5358661221133806,0.45860162094539675,0.5202425190690397,2660,2453,1233432,535195,43.390717931754644
21,9,0.01,random_forest,200,12,0.48,0.1,0.5589702336653471,False,0.6071094139537146,0.48100759696121553,0.024873101694389596,0.04730028604287694,0.5405313112933806,0.4247469687992883,0.48100759696121553,2406,2596,1233432,489437,39.6809066085524
21,9,0.01,random_forest,200,12,0.48,0.05,0.5589702336653471,False,0.6071094139537146,0.48100759696121553,0.024873101694389596,0.04730028604287694,0.5405313112933806,0.4247469687992883,0.48100759696121553,2406,2596,1233432,489437,39.6809066085524
21,9,0.005,xgboost,200,8,0.52,0.1,0.854535698890686,False,0.5566649235671114,0.5201056051990252,0.023374679408194373,0.04473870395765458,0.5303685067556371,0.46874529242168744,0.5201056051990252,2561,2363,1233432,554941,44.991616886865266
21,9,0.005,xgboost,200,8,0.52,0.05,0.854535698890686,False,0.5566649235671114,0.5201056051990252,0.023374679408194373,0.04473870395765458,0.5303685067556371,0.46874529242168744,0.5201056051990252,2561,2363,1233432,554941,44.991616886865266
30,6,0.005,xgboost,100,8,0.52,0.05,0.8443195223808289,False,0.5706640124660406,0.5202127659574468,0.02318854324734446,0.04439803885963319,0.540042465878703,0.4621735352799895,0.5202127659574468,2445,2255,1225726,533363,43.51404800093985
30,6,0.005,xgboost,100,8,0.52,0.1,0.8443195223808289,False,0.5706640124660406,0.5202127659574468,0.02318854324734446,0.04439803885963319,0.540042465878703,0.4621735352799895,0.5202127659574468,2445,2255,1225726,533363,43.51404800093985
30,6,0.01,random_forest,200,8,0.48,0.1,0.5652192111004536,False,0.631627683094972,0.48047145828518606,0.023065146001597585,0.04401723426103342,0.5428044308527477,0.4030449688225178,0.48047145828518606,2079,2248,1225726,454916,37.11400427175405
30,6,0.01,random_forest,200,8,0.48,0.05,0.5652192111004536,False,0.631627683094972,0.48047145828518606,0.023065146001597585,0.04401723426103342,0.5428044308527477,0.4030449688225178,0.48047145828518606,2079,2248,1225726,454916,37.11400427175405
21,6,0.005,random_forest,200,8,0.52,0.05,0.5521234031564354,False,0.5718704268972422,0.5200087469932211,0.022477007854665065,0.043091419769865,0.5336995450463173,0.4567956648862733,0.5200087469932211,2378,2195,1233432,535195,43.390717931754644
21,6,0.005,random_forest,200,8,0.52,0.1,0.5521234031564353,False,0.5718704268972422,0.5200087469932211,0.022477007854665065,0.043091419769865,0.5336995450463173,0.4567956648862733,0.5200087469932211,2378,2195,1233432,535195,43.390717931754644
21,9,0.01,random_forest,200,8,0.48,0.1,0.5598294630349884,False,0.6071742734720517,0.4801731996353692,0.021782055390722727,0.041673671614632264,0.5386538274202843,0.4231542874376644,0.4801731996353692,2107,2281,1233432,489437,39.6809066085524
21,9,0.01,random_forest,200,8,0.48,0.05,0.5598294630349885,False,0.6071742734720517,0.4801731996353692,0.021782055390722727,0.041673671614632264,0.5386538274202843,0.4231542874376644,0.4801731996353692,2107,2281,1233432,489437,39.6809066085524
21,9,0.005,random_forest,100,8,0.52,0.05,0.552919207764006,False,0.5566041177686705,0.5200175016407789,0.021695280340991028,0.0416527940841467,0.5337721975426702,0.4719903244482248,0.5200175016407789,2377,2194,1233432,554941,44.991616886865266
21,9,0.005,random_forest,100,8,0.52,0.1,0.552919207764006,False,0.5566041177686705,0.5200175016407789,0.021695280340991028,0.0416527940841467,0.5337721975426702,0.4719903244482248,0.5200175016407789,2377,2194,1233432,554941,44.991616886865266
30,9,0.01,xgboost,200,8,0.48,0.1,0.8374999165534973,False,0.6059695038874793,0.48056206088992975,0.021279905422642565,0.04075512169932174,0.5398982537337677,0.4249344886273472,0.48056206088992975,2052,2218,1225726,487954,39.80938643709932
30,9,0.01,xgboost,200,8,0.48,0.05,0.8374999165534973,False,0.6059695038874793,0.48056206088992975,0.021279905422642565,0.04075512169932174,0.5398982537337677,0.4249344886273472,0.48056206088992975,2052,2218,1225726,487954,39.80938643709932
21,9,0.01,random_forest,100,8,0.48,0.1,0.5598152243715634,False,0.6071904883516359,0.4801587301587302,0.021265158015527596,0.040726624758699204,0.5384128411334229,0.4228934121476672,0.4801587301587302,2057,2227,1233432,489437,39.6809066085524
21,9,0.01,random_forest,100,8,0.48,0.05,0.5598152243715635,False,0.6071904883516359,0.4801587301587302,0.021265158015527596,0.040726624758699204,0.5384128411334229,0.4228934121476672,0.4801587301587302,2057,2227,1233432,489437,39.6809066085524
21,9,0.01,xgboost,200,8,0.48,0.05,0.8314622044563293,False,0.6072067032312202,0.4803130929791271,0.020934343695402716,0.0401200630033582,0.5362291475806572,0.42116043234670975,0.4803130929791271,2025,2191,1233432,489437,39.6809066085524
21,9,0.01,xgboost,200,8,0.48,0.1,0.8314622044563293,False,0.6072067032312202,0.4803130929791271,0.020934343695402716,0.0401200630033582,0.5362291475806572,0.42116043234670975,0.4803130929791271,2025,2191,1233432,489437,39.6809066085524
30,6,0.01,random_forest,100,8,0.48,0.1,0.5670057905958139,False,0.6316888711216989,0.4800311203319502,0.020535635040383422,0.039386330751553324,0.5425914623822544,0.4027881719673233,0.4800311203319502,1851,2005,1225726,454916,37.11400427175405
30,6,0.01,random_forest,100,8,0.48,0.05,0.5670057905958139,False,0.6316888711216989,0.4800311203319502,0.020535635040383422,0.039386330751553324,0.5425914623822544,0.4027881719673233,0.4800311203319502,1851,2005,1225726,454916,37.11400427175405
30,9,0.005,xgboost,200,8,0.52,0.1,0.861904501914978,False,0.5552038377130363,0.520167871298671,0.020427971029089942,0.0393120826064739,0.5354336646875588,0.47261127435533584,0.520167871298671,2231,2058,1225726,553198,45.13227262862989
30,9,0.005,xgboost,200,8,0.52,0.05,0.861904501914978,False,0.5552038377130363,0.520167871298671,0.020427971029089942,0.0393120826064739,0.5354336646875588,0.47261127435533584,0.520167871298671,2231,2058,1225726,553198,45.13227262862989
15,6,0.005,random_forest,200,8,0.52,0.1,0.5449738465128733,False,0.5715271890517137,0.5203398558187435,0.019013123853426784,0.03668575681391191,0.532961517709955,0.4549513032924446,0.5203398558187435,2021,1863,1238546,537711,43.414697556651106
15,6,0.005,random_forest,200,8,0.52,0.05,0.5449738465128733,False,0.5715271890517137,0.5203398558187435,0.019013123853426784,0.03668575681391191,0.532961517709955,0.4549513032924446,0.5203398558187435,2021,1863,1238546,537711,43.414697556651106
15,6,0.005,random_forest,200,12,0.52,0.05,0.5501818209222064,False,0.5715191150942635,0.5201030927835052,0.018984900512724022,0.03663262990696619,0.5338074175562262,0.4562357269680473,0.5201030927835052,2018,1862,1238546,537711,43.414697556651106
15,6,0.005,random_forest,200,12,0.52,0.1,0.5501818209222065,False,0.5715191150942635,0.5201030927835052,0.018984900512724022,0.03663262990696619,0.5338074175562262,0.4562357269680473,0.5201030927835052,2018,1862,1238546,537711,43.414697556651106
21,6,0.01,random_forest,200,12,0.48,0.05,0.5678777620037533,False,0.6328302666942319,0.48,0.01884247075215074,0.03626149131767109,0.5420167007477756,0.4004292825961177,0.48,1704,1846,1233432,456393,37.00187768762283
21,6,0.01,random_forest,200,12,0.48,0.1,0.5678777620037533,False,0.6328302666942319,0.48,0.01884247075215074,0.03626149131767109,0.5420167007477756,0.4004292825961177,0.48,1704,1846,1233432,456393,37.00187768762283
21,6,0.005,random_forest,100,8,0.52,0.05,0.5560622366443153,False,0.57172854670088,0.52,0.01818577086306795,0.035142515320054434,0.533772277500307,0.45671963011887806,0.52,1924,1776,1233432,535195,43.390717931754644
21,6,0.005,random_forest,100,8,0.52,0.1,0.5560622366443153,False,0.57172854670088,0.52,0.01818577086306795,0.035142515320054434,0.533772277500307,0.45671963011887806,0.52,1924,1776,1233432,535195,43.390717931754644
15,9,0.01,random_forest,200,12,0.48,0.05,0.5568528906697338,False,0.6074199668967745,0.4802021903959562,0.01760980382060656,0.033973734925396855,0.5380299302946525,0.4214564291065075,0.4802021903959562,1710,1851,1238546,491280,39.66586626576647
15,9,0.01,random_forest,200,12,0.48,0.1,0.5568528906697338,False,0.6074199668967745,0.4802021903959562,0.01760980382060656,0.033973734925396855,0.5380299302946525,0.4214564291065075,0.4802021903959562,1710,1851,1238546,491280,39.66586626576647
30,9,0.01,xgboost,200,12,0.48,0.1,0.8543655872344971,False,0.6060796423355878,0.4800802522212668,0.017370293169067397,0.033527492543885984,0.5311786792374089,0.41878204121127205,0.4800802522212668,1675,1814,1225726,487954,39.80938643709932
30,9,0.01,xgboost,200,12,0.48,0.05,0.8543655872344971,False,0.6060796423355878,0.4800802522212668,0.017370293169067397,0.033527492543885984,0.5311786792374089,0.41878204121127205,0.4800802522212668,1675,1814,1225726,487954,39.80938643709932
21,6,0.01,random_forest,100,12,0.48,0.1,0.5704348461432346,False,0.6328829650528808,0.48007414272474513,0.01718380255213747,0.03317995964599502,0.5413291439464335,0.4001271275310025,0.48007414272474513,1554,1683,1233432,456393,37.00187768762283
21,6,0.01,random_forest,100,12,0.48,0.05,0.5704348461432346,False,0.6328829650528808,0.48007414272474513,0.01718380255213747,0.03317995964599502,0.5413291439464335,0.4001271275310025,0.48007414272474513,1554,1683,1233432,456393,37.00187768762283
21,9,0.01,xgboost,100,12,0.48,0.1,0.8389521837234497,False,0.607328314828102,0.48,0.016871530326369004,0.03259729754022231,0.5322795665387544,0.4188173851882663,0.48,1632,1768,1233432,489437,39.6809066085524
21,9,0.01,xgboost,100,12,0.48,0.05,0.8389521837234497,False,0.607328314828102,0.48,0.016871530326369004,0.03259729754022231,0.5322795665387544,0.4188173851882663,0.48,1632,1768,1233432,489437,39.6809066085524
21,6,0.005,xgboost,100,8,0.52,0.1,0.8420337438583374,False,0.5716758483422313,0.5200356188780053,0.01656001587946728,0.03209790594141033,0.5354851556028117,0.4576066415706703,0.5200356188780053,1752,1617,1233432,535195,43.390717931754644
